user_id,item_id,rating,timestamp
200,472,3,884141470
144,110,3,875270322
502,503,4,880472298
654,1559,2,887429136
668,81,4,892550310
698,257,5,883278844
373,1000,1,882158327
178,299,4,892151231
502,701,2,880383236
748,1,4,878849375
331,229,5,888360342
143,306,1,888103407
9,707,4,877892438
376,193,5,891298549
616,144,1,883789716
0,86,5,878543541
747,153,3,879454602
708,815,2,879848318
458,116,5,879563146
566,468,4,882426837
674,1652,5,889489913
631,180,5,879457016
320,181,3,879439679
602,1482,5,891956283
536,1044,3,886032154
675,168,5,892686524
696,276,5,882622581
660,199,3,876035896
520,7,3,884477914
275,71,4,874791960
377,30,4,880045652
629,894,4,885666143
545,976,5,885140939
647,237,3,882213535
511,55,5,888579996
547,343,1,891042530
618,251,3,885953878
300,545,4,882078228
744,214,3,880123751
404,44,1,885549506
489,1066,2,875428309
456,234,3,882395894
723,310,1,883757597
617,10,4,891307263
645,346,2,888528392
706,994,4,879439418
377,673,3,880056735
690,55,4,875543025
320,282,3,879438987
120,410,1,891390544
434,624,2,884132588
654,699,3,887523200
485,1081,2,879875221
373,1,4,880939035
492,182,5,884132225
416,218,3,879648979
715,968,4,879794815
576,190,4,880472055
535,442,3,882360833
221,55,5,878182058
615,347,3,891224801
734,257,4,876697561
384,651,5,881530738
62,595,2,875747470
487,513,2,891294063
576,193,4,880474216
300,411,4,882075110
404,350,1,885549942
415,1468,3,878880195
733,97,4,891025247
746,24,3,888639318
681,696,4,888517816
714,216,2,875963452
649,545,1,891382877
487,723,3,891375751
717,110,4,883348634
620,108,4,880737607
748,55,2,878847404
446,628,3,878855907
747,527,3,879454880
388,55,5,880086868
607,135,3,880403280
647,69,2,884881592
679,273,3,877075312
620,52,4,874964496
325,418,3,879875203
659,227,3,891200193
716,321,5,884642133
586,690,4,892871031
213,172,4,892668249
279,527,3,891700553
94,215,5,880573287
12,667,1,882397068
310,498,4,884365519
533,285,3,877807602
265,318,2,892256765
600,153,5,876350017
703,460,3,891397712
68,233,5,882145505
23,91,5,875323241
91,94,3,875653664
643,290,4,889076949
449,1434,4,882471362
665,1010,4,880313723
706,798,4,886287876
715,186,3,879795189
478,1607,2,889125499
200,435,3,884112627
338,130,5,891033382
327,596,3,885048465
645,1236,3,888529127
748,124,5,878848764
293,1011,4,877819792
726,745,4,883710514
654,1643,1,888474327
485,297,3,879874871
681,736,3,888518104
452,495,4,888203066
294,221,4,879517136
584,1622,4,891283921
349,434,5,882346900
599,21,5,888451491
681,326,3,888518299
647,996,1,884882636
652,233,3,878854633
278,1489,4,875312947
439,69,4,891577950
434,630,2,884132540
478,23,3,879460236
498,193,4,885599372
652,450,2,880152351
745,95,4,885075267
653,962,4,887864414
654,432,2,887428030
377,212,5,880045935
412,327,3,879968933
531,450,4,874789474
245,95,3,884920900
653,267,1,887863017
489,136,3,875427739
745,116,4,885075304
737,195,4,875350086
84,64,3,879455021
88,730,3,879460347
150,442,5,879524947
665,635,4,880568322
285,300,5,879780879
652,789,2,880152523
392,1027,3,887745174
356,759,3,878952080
268,207,2,891449304
572,9,4,885843818
730,196,5,886185743
416,231,3,879648510
708,632,3,879846561
514,1398,4,887659718
698,223,3,878883249
656,921,4,884239123
585,201,4,884066689
545,233,4,885141332
641,1479,1,886569922
232,292,4,877660832
707,750,4,892718687
695,522,5,886404542
610,750,4,891636098
503,631,3,887837701
454,269,4,878585321
428,927,2,882386849
576,70,5,880474433
513,384,3,886189965
232,370,5,880190399
27,331,2,881954915
691,1039,2,876954021
689,63,5,881179682
278,1487,4,875659924
324,1522,4,891478504
605,134,5,880926245
331,95,5,887939051
81,174,4,878769598
375,300,3,879433102
275,234,4,874786734
487,167,4,891293910
84,245,4,881704999
576,146,4,880470604
324,204,4,891478307
700,99,5,891447139
439,903,5,891546654
715,190,5,879796046
404,316,4,885544911
733,165,3,891022849
552,190,4,879949153
628,983,3,880116278
681,411,1,888521907
543,270,3,884795986
560,1511,5,885807455
732,252,3,879535407
718,49,2,879358671
163,221,4,889401927
640,302,3,879369827
450,1264,4,879012772
170,303,3,891034756
438,120,2,882893768
428,653,4,882385542
206,545,3,876018553
385,404,4,877655145
0,237,4,875072235
734,740,2,876698796
652,519,3,880151488
662,927,3,889492679
605,325,4,889137188
449,760,4,882398939
405,10,4,879446529
346,75,5,881654679
489,245,2,875427812
716,327,4,884641842
736,185,5,884314944
416,79,4,879649247
649,741,3,891369889
513,581,4,875318224
551,933,3,879222336
642,500,4,891448062
314,323,3,879799302
338,484,5,891032413
404,562,1,885548475
105,646,3,881450440
449,66,3,882469941
704,120,5,883427479
550,215,5,892777609
662,22,4,889493818
243,1135,3,880608162
663,211,4,878090180
585,28,5,884062405
422,298,3,891394788
233,941,3,892334610
392,929,3,889731593
388,71,3,880614164
377,253,1,880318158
233,955,3,892826643
513,392,3,876067592
656,285,4,884238002
133,300,2,891732296
641,584,5,885606178
748,365,4,878849903
544,741,4,880347813
698,299,3,893140897
696,595,4,882622372
298,151,4,877880474
545,293,1,885139779
607,24,4,880406506
279,1050,4,891700904
556,324,3,880485074
654,69,2,887474727
720,258,3,877137527
197,130,3,884208952
711,811,4,874729996
715,672,4,879797535
1,273,3,888551497
749,329,2,879446215
456,471,4,882395768
663,327,3,876523314
662,267,3,889491617
654,902,3,887425070
319,144,4,884751552
664,844,4,884292654
551,24,3,879221833
563,299,4,888718470
638,512,4,891239030
652,695,1,880152989
655,343,4,892318520
524,1013,3,881086468
48,180,1,888067765
285,741,5,877530860
482,317,3,884046480
342,80,5,876408139
562,152,4,880507625
31,110,3,883717986
631,401,3,879458725
681,316,4,888517390
424,1594,2,878738757
435,37,3,887771924
693,503,3,875728912
690,169,5,875543395
693,196,5,875727926
521,11,5,876960894
720,190,3,877140490
698,478,3,878883038
65,824,3,883602268
632,109,3,877211817
641,232,4,885606964
531,1038,4,888629863
688,124,3,876675152
685,326,5,879543445
326,6,3,887744023
93,209,4,886008459
393,185,5,880887322
738,68,5,886959069
623,272,4,879793129
720,81,4,877139015
12,691,4,882141659
513,402,3,875463202
715,85,5,879796072
681,204,3,888518164
696,241,5,882621486
55,577,3,892910860
668,516,3,892550282
626,225,1,879531397
693,1262,3,875729146
681,74,4,888518185
193,870,2,879554603
450,327,5,879012470
383,301,5,891273509
537,293,3,877095702
250,299,4,886271472
298,247,5,877877933
746,107,4,888733415
631,143,4,879457812
737,317,5,892844112
200,606,4,884111485
690,7,2,875543346
682,298,3,893283997
360,741,1,879441351
652,87,3,880152399
576,548,5,880475539
654,63,4,887426931
720,748,3,877137359
0,155,4,874965556
742,272,3,881278061
619,224,3,889988281
293,742,2,889242905
663,478,5,878090087
534,961,4,879617747
12,575,3,882398076
681,553,3,888521116
726,627,3,883709774
647,172,5,882213502
649,178,2,891383786
653,287,3,887863064
628,14,5,880117719
502,738,1,880383490
675,116,4,892686244
531,795,5,888635445
406,495,5,875042425
654,905,2,888813416
587,1052,3,890027780
478,264,4,879460918
633,931,3,877018004
616,1018,4,883788782
455,473,5,881373353
654,739,3,888474713
292,567,4,888906489
737,150,4,875352737
392,77,2,889731521
221,1065,1,881060435
623,1047,4,879793223
453,21,4,881959844
37,716,1,892433945
488,886,2,891447845
746,207,5,888640862
495,55,5,876066009
84,86,4,879829327
737,204,5,892844079
714,69,3,875964105
12,509,5,882139717
536,391,2,886032245
502,284,4,884637911
378,305,3,892879325
532,662,5,879191022
737,179,5,892844112
748,48,4,878848137
564,638,5,891037291
698,324,5,879148050
473,506,4,887924424
333,90,4,891547306
444,1011,1,891199843
726,258,4,883708265
584,212,5,891284393
660,602,3,876016726
550,848,5,892785128
560,558,1,885809336
585,1041,4,884065773
501,680,1,883702631
478,95,4,879460959
596,294,3,875340117
641,88,2,886455538
604,259,4,879365417
449,478,4,882371526
255,386,4,882165328
273,219,4,878946107
6,201,3,891352947
740,94,2,891018400
587,229,1,890023692
307,791,3,887737594
392,943,4,889728712
578,210,3,880952476
267,1187,3,875743735
478,379,3,879462007
700,254,3,891447164
486,789,3,884045135
708,124,4,879847730
747,747,4,879454208
521,191,5,876960894
553,422,4,876550182
544,198,4,880347770
116,6,3,880125780
692,402,2,875483049
529,63,5,883790942
703,151,2,891397819
573,268,5,891279173
249,1072,5,878090114
120,471,3,891390599
631,734,4,879458649
471,390,2,875983129
61,143,3,879374785
268,817,3,891446873
672,749,5,888786969
388,614,4,879991115
578,325,3,880951494
214,167,5,891436024
512,117,4,885062559
478,110,4,879460323
440,120,4,891035489
589,12,4,879438972
549,1619,4,883425448
415,96,5,893213549
654,238,2,887428507
726,830,3,883709839
250,59,4,886271641
691,755,2,876953681
344,460,3,884992175
560,431,5,885807776
483,691,5,891194998
720,134,3,877140490
421,325,3,875129523
5,501,4,883602664
181,595,5,885613152
404,440,1,885548435
136,865,3,881433090
404,60,1,885549589
718,280,3,888897264
452,48,3,877561172
607,320,2,880402633
602,270,2,891955922
654,91,3,891585477
573,1061,5,891279122
59,224,3,883327976
499,71,4,883876155
405,1202,2,884630860
193,1409,2,879553404
505,95,4,874873423
647,142,4,884368002
542,97,4,874863336
369,268,5,879434206
746,22,5,888639735
134,451,2,879857843
7,95,3,879362183
197,819,1,884206773
659,215,2,891199804
737,182,5,892844079
302,40,5,879485686
362,853,1,891497047
536,425,1,886032154
451,658,4,875266415
109,396,3,886988688
144,596,4,875271477
103,329,1,888442530
679,844,4,877075241
639,55,5,874777528
488,873,2,891448774
449,704,4,882373656
583,448,2,885778571
715,495,5,879795467
392,64,2,887746346
592,660,2,886193103
330,177,3,877196173
451,417,4,875275700
456,947,1,882393156
535,152,4,882359540
516,537,4,892607155
392,85,2,889729674
449,820,2,882812495
72,659,4,888625754
713,180,5,892777876
748,0,4,881602577
698,275,3,885775479
457,643,4,886397275
4,446,3,875720744
587,68,2,890023556
206,215,5,877878688
279,102,3,891702122
596,762,4,875340191
324,131,3,891478665
658,156,4,891383636
101,545,3,888801876
536,468,3,886030652
654,85,4,887650978
663,777,3,876525192
534,608,4,879618019
428,206,4,882385729
473,835,3,887926804
536,444,3,886030767
36,384,4,880915902
726,32,3,883711150
658,171,3,891384526
737,198,4,892938594
653,115,4,887863436
665,186,5,880139439
290,755,3,874833878
558,181,4,891035111
689,648,4,881179906
268,7,2,891449985
380,777,4,892697066
715,95,2,879795122
641,564,4,886569870
642,409,4,891445597
641,578,4,885606537
641,443,1,886569417
285,723,3,877532013
576,727,3,880475226
184,320,5,883524428
302,828,2,879485814
341,1069,3,875319412
6,522,4,891350845
536,1334,3,886030347
659,66,1,891201859
662,24,4,889492917
57,180,3,884304447
507,422,5,883777430
533,120,4,877808002
542,271,3,888300821
616,287,1,883788566
725,844,3,889832358
737,95,5,892844112
217,41,4,877488546
600,200,5,876349503
84,173,4,879454139
428,65,2,882386357
140,256,3,884584773
42,185,3,875981335
304,381,5,886323617
652,54,3,878854051
723,936,3,883757670
412,935,4,879969484
479,478,4,891208215
2,343,4,889236939
716,149,4,884642339
464,180,3,883530521
727,116,4,879443321
532,565,4,879191652
653,27,5,887864610
591,1013,4,882609009
338,718,3,891036753
536,704,3,886031074
656,627,3,884241192
748,141,4,878850456
344,1073,3,884993890
243,157,3,880608904
647,405,3,882212373
269,318,5,876955633
656,474,4,884239057
691,99,4,876953482
502,132,5,880472272
682,301,5,893286207
439,987,1,891577504
652,135,1,880149965
623,322,2,879792155
627,844,5,880777167
238,513,1,889178562
514,747,2,887660131
732,146,1,879535938
579,288,5,884124382
571,288,3,879449277
523,203,3,884635358
233,221,3,892079803
675,1526,1,892685657
527,504,4,886101956
689,162,3,881177459
278,238,4,875310418
186,7,5,879465273
473,518,4,887926872
623,1094,2,879793408
404,1547,1,885547952
536,1133,3,886030176
649,280,2,891382877
649,553,2,891382877
449,621,5,882468239
698,988,4,883279196
617,123,1,891308542
302,173,5,879466523
732,675,4,879535603
624,482,5,891262983
200,1191,3,884113772
384,1036,1,879449950
592,321,2,875644752
431,293,4,889416229
344,257,4,884916532
540,731,3,883865173
681,1090,3,888523288
536,140,3,886032183
4,227,5,875636070
129,289,3,876250955
623,677,3,879792155
377,1046,2,880044726
553,237,3,876232682
654,353,2,891667570
717,239,1,883349467
750,567,3,889133334
103,123,2,888465226
331,322,5,888098276
386,677,3,886484460
716,293,3,884641842
536,92,3,886030077
112,1250,5,875325377
629,1022,4,885667581
746,222,5,888638913
453,693,2,888266874
246,749,4,893081381
706,123,4,880059876
711,782,3,874956981
617,624,4,891309192
167,312,5,884286862
748,398,3,878849433
451,179,4,875560300
233,1220,4,892334852
505,460,2,874873944
729,331,3,880309870
683,238,4,878762118
639,317,5,874777948
387,236,5,886436813
706,44,4,886286926
404,438,1,885548330
726,23,3,883709711
25,814,2,891371597
222,116,5,891549529
706,704,4,886285851
93,120,2,891721815
6,140,5,891353444
706,1108,5,886286283
77,870,3,879634199
748,251,3,878847057
653,215,4,887864432
715,339,3,879792665
504,434,3,889333676
537,99,4,877109748
211,734,4,879304010
391,302,4,891037437
715,22,4,879795643
542,1440,3,874863436
237,537,4,883575749
527,167,4,888522642
488,315,5,891447872
696,124,3,882622559
710,1118,4,879994632
527,202,4,888522613
746,431,5,888640567
713,254,2,892777140
415,41,3,876699578
571,276,1,879449799
451,517,5,885816768
560,750,3,885806779
466,245,5,879532534
624,479,4,891263589
128,241,4,883243972
726,72,4,883713048
704,63,5,883518709
701,227,5,885767774
616,562,1,883789747
749,285,4,879445755
16,918,4,885272696
416,803,3,879649153
397,603,5,875658794
668,901,2,891182948
428,558,3,882386662
58,899,4,888202814
553,819,2,876232176
710,738,3,879995215
177,179,3,882826395
215,97,5,881432467
372,183,4,877104086
711,497,3,874729935
585,540,3,884063080
638,413,3,891240719
642,549,3,891450273
647,180,5,882211066
522,69,5,883700743
652,571,2,880153522
592,618,3,877727927
39,299,3,889041523
327,134,3,885046853
377,508,4,880055672
505,502,4,874874396
295,627,5,884196640
403,682,4,883790366
23,287,3,875245985
755,62,3,874830908
737,177,4,875349628
560,970,3,885809269
631,704,5,879459738
626,238,3,879530662
709,21,3,882063852
173,380,5,886513706
333,505,3,891547763
398,202,4,882344434
32,270,4,891964166
302,733,1,879543711
653,78,5,887864256
664,392,3,884295080
748,30,5,878847209
428,583,4,882385749
268,67,3,891449751
614,177,5,879448547
605,728,4,880927247
484,327,2,891040560
261,954,2,879792604
535,212,5,882360704
726,432,5,883710994
544,550,4,879900053
372,495,5,877098643
670,719,3,884036050
388,823,3,881384649
372,149,4,877098821
644,182,4,892053340
243,870,3,880605010
253,615,1,886473736
585,10,3,884059693
654,43,2,887564639
756,398,3,888466782
681,722,1,888518063
270,473,3,885848518
702,6,4,875242599
704,0,5,883427101
628,422,5,880117333
710,462,5,879993959
746,47,5,888639890
449,89,4,887660650
620,400,1,874963210
614,174,5,879448439
343,741,3,884900248
524,123,3,881086108
600,152,4,876350060
468,510,5,879524062
51,99,4,882922204
454,708,3,879111471
259,257,3,890618198
706,734,4,886286792
406,208,5,875042378
266,197,5,878971745
478,509,4,879461337
647,678,3,884882802
755,366,4,874827614
499,117,3,883865610
668,126,5,891260596
548,126,5,881672441
593,49,3,874783018
512,221,5,885062519
479,257,3,891207859
402,290,4,879790319
177,78,4,882826306
387,99,3,886437039
634,275,3,878879257
486,422,4,883446685
292,1420,2,888907794
372,98,5,877099091
416,450,4,879649266
140,290,5,884585220
681,861,1,888522021
531,134,3,888629938
530,244,4,887049049
267,1117,3,875310673
436,427,5,881001983
626,728,1,879530600
617,190,4,891307175
659,809,3,891265495
41,238,5,881108187
565,574,1,881651652
233,8,3,891227689
435,64,4,887771753
61,244,2,879373232
659,754,2,891201026
498,689,4,882995558
398,288,4,882340311
567,131,2,877907236
398,1216,4,882350282
469,282,5,879178370
550,116,5,892782807
482,581,3,887677797
590,171,3,891031116
497,88,5,881957353
566,658,4,882426508
285,450,5,877533993
584,1004,4,891283339
657,150,5,875148319
710,657,4,879994581
544,229,5,879899327
398,226,2,882344794
465,267,2,890282759
481,268,4,887643096
691,320,3,876946833
369,30,3,879434766
576,64,5,880475539
578,208,4,880951944
336,227,5,875185319
391,271,5,891037437
638,470,2,891239349
698,824,3,879147917
621,117,1,882591663
663,69,3,878092758
10,689,4,891901716
717,688,4,883348355
620,127,4,880740034
231,47,5,888549879
129,454,4,874953728
503,446,4,887909816
535,473,5,882359678
732,293,2,879536001
638,1194,2,891239838
6,669,5,891353254
654,646,3,888813306
312,614,4,891013652
602,11,5,891955991
756,195,4,888445604
206,1271,3,879132830
733,606,5,891023066
475,1270,2,883364433
455,356,4,881373084
240,267,4,887249576
255,627,5,882150848
346,659,2,881654186
654,233,3,888474713
59,754,4,883327639
454,381,3,879112239
560,213,3,885809670
94,196,4,888954243
587,131,5,890015476
668,526,3,891517185
486,377,5,883530973
698,306,3,893140697
379,356,4,885478425
605,175,5,880923925
451,211,2,885490812
526,627,3,879456289
565,160,4,881651097
681,672,3,888517049
471,1073,5,892790676
716,99,4,884642268
681,1221,3,888523657
63,152,3,889739243
635,0,3,891448229
497,446,3,882205321
494,185,5,888633277
665,603,3,880139669
91,757,1,875644796
649,179,3,891383164
325,662,1,879877159
416,545,3,879646712
345,233,2,874950291
617,196,3,891307825
498,520,4,885599119
740,782,3,891457633
555,11,5,882136440
710,475,4,876185832
587,82,5,890015435
575,318,3,886985695
502,739,5,879438411
566,123,4,882426812
689,193,4,881177349
630,300,4,888465107
93,435,5,891721815
23,97,5,875323401
696,988,2,882621813
216,61,2,889070050
542,160,4,877545356
480,85,5,885828650
550,709,5,892777753
176,59,4,880130634
681,8,3,888517168
441,230,3,883390609
756,70,4,888445838
639,918,5,886474436
59,285,5,883325421
341,486,5,874984315
755,602,5,874831383
380,93,3,892697337
98,119,2,885679472
431,248,5,889416352
617,81,4,891308704
654,536,3,887489086
279,727,3,891701614
628,291,4,880116722
3,10,4,892004520
668,299,4,892549238
592,173,4,875660546
415,199,5,893213103
197,63,4,884207206
670,1072,3,883949781
384,1498,5,881047168
245,840,1,884923829
523,964,4,884635288
585,451,3,884060941
61,698,4,879375022
525,689,3,885681910
56,472,3,883697916
638,583,2,891239790
297,87,5,884183236
306,163,4,879283514
623,123,4,879792358
400,507,3,891032433
706,162,2,886285939
676,322,4,885191280
692,1144,2,875483049
715,104,2,879794450
750,177,5,889132896
547,465,5,891044446
586,265,1,892871536
494,230,3,888635294
653,203,4,887864610
434,861,1,884133972
352,326,2,891402443
503,101,3,887910409
494,767,3,888636216
333,247,4,891544997
646,290,3,876534275
588,322,2,883352631
140,716,4,884585470
654,528,4,887428965
450,267,2,879012684
61,126,4,879372216
467,237,3,875286036
326,301,3,887737355
550,234,1,892784629
663,461,4,878091912
434,747,4,884130765
726,131,2,883710271
697,490,2,886367644
584,735,4,891284184
63,97,4,889737654
678,415,3,884488226
746,1049,3,888640099
504,49,3,889334067
706,370,3,886287497
726,418,2,883710236
179,738,3,877128156
626,948,2,879530824
536,624,3,886032184
509,680,1,887667808
325,175,2,879876184
555,512,4,882136396
157,283,5,880132638
681,1654,2,888517922
483,110,4,881450111
566,8,4,882426696
373,933,3,882158146
723,876,1,883757834
736,88,4,884314664
633,12,4,878916178
513,889,1,885180929
671,930,1,879789164
405,479,4,882480802
275,0,5,874786568
649,1246,1,891384110
313,24,3,877886753
726,176,4,883710687
456,175,5,882397542
692,630,3,875482826
293,534,4,877820240
489,49,5,875428765
458,259,2,879561782
167,404,4,884287927
317,195,3,884495973
714,203,4,875964025
404,673,1,885548275
617,418,4,891309887
659,119,1,891198996
143,631,4,888105472
681,446,2,888522857
283,288,3,885329671
755,526,3,874828242
717,272,3,883348712
536,663,3,886031634
89,339,4,891382121
409,689,4,888627138
500,740,5,883347857
631,97,4,879457217
275,1045,3,874795772
196,1221,3,891410082
306,482,5,875680937
590,392,4,891031644
513,651,4,886189466
15,179,5,877726790
500,341,4,883346823
550,54,5,892777753
609,476,2,888703475
716,330,3,884641681
626,553,2,879531557
683,203,4,875812299
526,13,2,879456663
471,894,4,892790628
647,504,4,884796652
459,514,5,882912418
270,1119,2,885847800
199,404,3,884127370
151,120,5,880149166
22,540,4,876785720
654,293,3,887425103
709,263,2,882063564
473,658,5,887925187
681,760,4,888521090
535,150,3,882318442
444,817,1,891200656
456,184,5,882397375
368,357,3,889428228
726,1216,3,883711965
652,549,3,890181186
621,232,4,882670423
530,285,5,887048741
556,179,5,881179653
711,745,4,874730085
313,730,4,877892099
706,150,4,880059810
623,259,2,879792251
495,1059,1,876071243
473,25,4,887927509
587,587,4,890023692
180,863,2,878962774
642,518,4,891447663
21,999,3,878886333
647,402,4,884882802
707,1046,2,877325726
279,202,4,891701530
21,565,3,878888145
619,403,4,889988232
652,741,3,886052040
746,1374,4,888732571
744,424,4,880123540
343,117,3,884900353
647,1375,2,884367180
655,302,4,892318553
202,741,3,880434882
194,450,5,875771441
93,432,4,891721078
536,309,3,886028647
638,274,4,891239492
605,427,3,880927247
410,55,4,891035278
654,1220,3,891585477
498,250,5,882996735
698,318,3,883279146
57,772,4,884304790
507,229,2,883768706
506,256,5,889966054
377,662,3,880046437
392,500,3,889729614
638,299,3,891238790
226,239,1,879035934
671,475,5,879789462
667,28,3,881605433
98,281,3,885678753
552,660,5,879949324
740,398,2,891457456
457,473,4,886397109
629,929,3,885667551
503,1276,4,887832012
677,6,4,879544952
315,88,1,880854197
698,976,2,879147550
531,43,5,888637085
560,588,3,885807510
664,248,5,884290608
373,974,4,880936113
451,614,3,875261350
596,234,4,875340062
663,233,3,876526554
633,863,3,877368475
310,943,4,884366439
127,403,3,879968308
532,204,5,882902988
649,162,3,891386878
626,596,3,879531557
697,602,4,886366770
726,1230,3,883713082
446,10,4,878856208
689,1206,3,881180138
663,46,4,876525076
604,175,4,879426339
520,654,4,885253904
145,1292,5,891458080
702,116,4,875242814
499,411,1,883876370
667,332,3,881524020
485,149,3,879874838
619,117,4,889987825
561,229,1,879195954
186,461,5,879466062
6,451,5,891353860
617,426,5,891308431
621,216,4,882671185
457,202,5,886396460
384,1007,4,879440628
649,153,3,891381993
601,180,5,888638547
432,245,4,880585885
681,82,3,888517011
746,782,1,888732921
536,80,3,886031106
710,691,3,879993150
639,750,4,886353742
562,180,4,880507374
610,298,1,891636223
659,1182,1,891201049
665,683,4,880568063
373,636,4,882159237
4,249,3,875635265
58,401,4,888206296
634,0,4,878879283
62,472,2,875747635
536,336,3,886029526
415,215,5,893213444
714,173,4,875963306
617,175,4,891307426
331,55,5,888098256
304,712,4,886323115
10,503,3,891905856
520,134,4,885254226
96,132,1,884239655
744,519,3,880123696
315,43,4,880853881
657,55,5,875148108
713,120,4,892777903
649,81,3,891381585
344,497,4,884992117
739,288,4,879523187
560,656,4,885807235
735,531,4,878709365
495,185,4,876065558
492,404,2,884130619
664,194,3,884294819
392,392,3,889731064
525,474,5,885682635
101,72,3,892992297
750,247,5,889132413
587,637,4,890024289
473,43,3,887926998
32,338,3,891964111
400,314,4,891031464
586,270,4,892871310
751,285,1,891207940
748,187,3,878848302
658,268,4,891331825
652,203,4,878867093
386,21,5,886483049
644,227,3,892053748
290,245,5,874834481
650,285,4,879348880
614,630,4,879448843
524,927,3,881086586
631,233,3,879457641
540,587,4,883874682
248,402,4,879640998
138,287,4,879537918
560,182,5,885807215
714,149,4,875961898
709,750,3,882860806
9,169,4,877889333
697,658,3,886367013
689,793,3,881180543
647,124,2,882211654
255,181,4,882164479
757,346,3,885257453
373,1217,2,881291426
6,605,3,891352904
456,179,5,882396989
631,509,5,879459738
665,1131,3,880313992
12,162,3,882141582
404,90,2,885548932
572,173,4,885844431
606,474,4,883879811
21,143,5,878887680
390,489,4,877399658
48,84,3,888068934
291,490,4,881105318
658,176,5,891384850
485,1119,3,879875465
748,1336,3,882804605
657,526,5,875147800
362,247,5,891499595
654,292,4,887650683
670,240,5,884035686
665,529,3,880139323
654,1139,3,887474699
598,318,2,880951046
609,116,4,888704000
435,110,4,887771773
654,166,4,888474713
603,447,5,883668261
567,493,4,877907835
748,734,5,878847716
377,779,2,880334241
654,1601,3,891817435
449,708,3,882371826
6,385,4,892133310
439,197,4,891577843
591,478,4,882956668
141,293,3,888640054
398,454,4,882340924
333,536,4,891547995
406,256,4,884202243
398,331,3,882340242
633,1141,3,877018347
715,132,5,879795239
343,85,4,884901129
654,345,4,888474713
416,4,4,879648593
131,250,4,891278996
206,124,4,877878688
193,1407,1,879555267
467,120,4,875280628
536,669,2,886031342
626,404,3,879531458
57,366,5,892243053
435,789,3,887770428
740,68,4,891018550
415,842,3,886317748
87,879,3,891037466
220,383,3,875246919
536,1112,3,886031606
748,153,5,878847988
388,382,2,881384649
715,143,2,879795467
311,426,5,891698224
372,21,5,877098919
746,115,4,888639318
456,256,3,882393036
349,88,4,882347465
726,568,2,883713286
83,272,4,883452086
429,41,3,877226568
398,384,3,882344597
343,12,3,884899768
654,653,3,887474077
675,1653,1,892685960
594,180,5,886921199
523,557,4,884634533
404,1296,1,885546577
748,405,4,881072892
222,1087,4,891550326
59,512,5,883325994
278,1026,4,891208908
674,1100,4,889490029
77,92,4,879633766
118,825,4,874775580
526,282,4,879456405
632,120,3,875325168
404,172,5,885544798
42,366,4,883956494
