user_id,item_id,rating,timestamp
270,345,4,885844430
61,20,3,879373460
236,513,4,879376641
93,788,4,891720887
297,316,4,884182806
43,194,5,878347874
263,199,5,886122352
193,384,2,879524643
71,194,5,880037702
249,263,3,878089182
40,264,3,890687042
81,134,3,878769629
261,1146,4,879791710
292,470,3,888904884
249,139,3,878092059
58,22,5,888205300
243,814,4,880605185
6,478,4,891352010
173,367,1,886434402
86,273,4,879876734
193,1210,2,879551380
81,1133,2,884714402
12,835,2,882139746
12,271,4,884538403
243,755,2,880605157
304,426,5,886323090
94,786,2,888954930
298,954,4,889502823
56,418,3,883698454
83,404,3,883452363
268,503,4,891449922
298,110,3,877878184
193,465,4,879525876
159,134,4,876860807
98,267,3,885678247
258,116,4,874724988
84,426,3,879456350
302,918,4,879467295
212,272,5,878870987
120,513,3,891387947
48,558,2,888067405
41,793,3,881108425
154,322,2,879371261
67,116,4,876973939
171,176,4,875537965
18,3,4,885412840
267,230,4,875744136
304,116,2,886324028
43,293,4,883612356
42,136,4,875975656
79,465,5,887401701
253,163,4,886472768
297,280,3,884183336
65,297,4,883601324
17,442,3,880130193
267,1034,2,875542174
98,78,4,885680138
12,97,4,881515011
25,257,3,891347949
6,454,4,891353086
199,672,5,884128554
118,327,4,876923913
212,171,5,878955442
275,321,3,874786392
93,1216,3,891723086
129,378,4,875801662
37,327,4,892428688
159,718,3,876857977
292,1266,3,888906966
25,929,2,891385985
129,215,4,875216545
255,451,4,882164999
12,359,4,882140926
14,404,2,879455957
206,475,2,884386343
250,747,2,886272175
223,25,3,888104153
180,219,4,878962392
258,254,4,874724710
304,470,4,886323648
51,279,3,882922806
160,201,5,891170769
124,234,2,892838559
96,227,5,884238860
57,1097,4,884304936
82,233,4,887665548
271,177,5,879455113
193,180,3,879521396
124,477,4,879454628
109,687,1,886987605
298,13,4,877877775
150,9,5,879524921
268,126,4,891446165
5,13,5,883599249
53,105,3,880937882
302,68,5,879467542
15,943,1,877727122
300,789,4,882078621
275,1090,3,874793035
304,213,2,886323068
193,1027,2,879541148
90,322,2,891438397
86,553,4,879875940
293,108,4,877819599
285,170,4,877531791
199,317,5,884128458
228,327,1,891632142
177,567,4,882826555
302,841,2,879484804
61,64,4,879374686
206,590,3,876018608
91,171,4,875653271
300,400,4,882078040
35,338,5,882157581
69,745,3,884150257
62,241,3,875747190
27,200,3,881961671
249,6,4,878089716
13,97,3,890881335
298,1017,3,889502324
193,53,3,879525876
302,814,3,879485532
118,236,5,874775038
294,217,5,879966498
267,929,2,875742942
267,1,2,875744173
65,257,4,883601089
82,622,4,880308578
213,333,3,891542540
191,475,2,881368243
267,144,1,875744501
300,55,4,882076587
306,88,5,879283786
233,140,3,892334609
82,575,4,880308755
180,263,2,878961624
296,132,4,875240090
37,152,5,892430369
6,381,4,891352093
180,871,1,878961814
200,145,1,884140579
84,506,4,879456199
268,366,3,891450023
285,142,4,889651549
192,95,1,889124507
129,1013,3,876250718
188,519,5,893265380
218,81,1,889452455
122,426,3,879873020
118,221,5,874775311
157,176,4,880134407
301,321,2,879436875
300,78,5,882076403
180,2,2,878963441
200,694,1,884140115
12,197,3,881515193
0,188,3,888732928
144,236,5,875270570
22,384,4,874786462
200,766,4,884114505
41,545,3,881105817
32,871,3,891964230
300,553,3,882078830
15,63,5,877720297
94,134,3,879197562
153,356,4,879138713
76,483,5,884733766
295,507,5,884196584
301,302,2,879436785
243,672,3,880606667
12,214,5,882140588
15,704,5,877722736
269,451,4,876956264
169,748,5,887646170
100,828,3,877136138
183,217,3,889909840
180,1294,1,878961781
183,152,3,889911285
0,32,4,878542699
0,159,4,875072547
183,320,5,889906967
53,594,3,880937813
93,342,4,891725009
22,322,2,874784266
300,226,3,882077222
111,902,1,892440172
132,750,3,890588547
214,211,2,891435680
68,255,5,882126156
253,661,4,887347350
275,1,4,874792436
103,983,1,888442575
62,1066,3,875747514
266,409,4,878970785
12,55,5,881515011
239,878,3,885775745
285,236,2,875806800
293,270,5,889241426
17,25,4,880129731
91,228,3,875656201
307,648,4,887739292
143,88,3,888105691
190,301,4,891560253
58,950,3,888206409
199,95,5,884129409
15,196,5,877726146
60,677,3,892302309
270,198,4,885848448
270,708,3,885849325
86,39,3,879876917
206,257,4,877879172
271,1392,2,879454663
176,332,4,880130397
206,1114,2,879664906
298,576,3,889503806
270,377,4,885849447
304,424,4,886324486
48,958,2,888068912
93,1223,3,891722802
129,1016,3,874953895
190,285,4,891560842
196,95,5,891409839
12,343,2,888073635
193,65,3,879527264
233,205,4,892334543
307,401,4,887740700
307,639,4,887737036
268,521,5,891447773
93,264,4,891721889
267,61,3,875310824
271,11,5,879455254
120,290,3,891390477
133,285,3,891732334
179,461,5,877544218
103,116,2,888465972
37,757,1,892434626
268,844,1,891456255
6,162,4,891353444
233,1450,3,892078343
51,249,3,882922661
101,822,3,888801465
177,730,4,882827532
235,70,3,890116671
255,780,5,882165296
262,175,5,891299752
243,185,3,880605697
42,814,4,883956189
82,77,2,880309089
150,196,5,879528710
253,435,2,886474216
108,630,3,880579371
296,715,3,875239422
248,187,4,879641067
143,698,4,888106106
300,603,4,882075994
63,391,3,889737542
91,500,2,875653665
267,435,3,875310745
292,134,5,888905550
212,172,5,878955442
159,459,2,876861185
12,497,4,882139901
58,714,5,888205921
124,162,5,879454956
173,314,5,886432749
113,504,3,881260203
212,514,4,878870518
238,55,4,889179478
180,278,1,878962955
290,79,4,875086354
249,237,4,878089963
200,648,3,884114275
180,324,2,878961814
118,406,3,887038665
286,0,5,875334088
91,586,3,875660408
12,891,3,882774224
212,175,4,878956338
285,287,5,875806672
116,1046,2,881009697
98,110,1,885678886
10,557,3,891904214
294,193,4,879517412
268,216,2,891451610
84,258,2,881705026
249,595,5,878089921
136,143,5,881433689
200,959,2,884112077
256,136,4,882049932
110,327,4,891679939
90,479,4,891438875
214,210,4,891436202
180,937,1,878961586
188,1059,5,893264301
0,19,4,887431883
302,403,4,879468375
298,304,3,879737314
213,567,4,892668197
292,769,3,888906655
284,190,4,890595859
302,251,3,879544791
95,155,4,884402860
71,1109,3,880037334
114,1066,4,881171009
6,429,3,891352178
115,349,3,886977926
72,479,4,888625753
268,245,5,891457067
262,418,5,891299514
69,430,3,884150257
220,474,4,875244204
71,181,5,880036515
24,356,4,885852757
289,49,5,880473582
188,525,4,893266205
298,302,3,877618584
263,293,3,886121516
199,364,5,884129962
183,186,4,889909024
12,228,4,882397650
297,485,3,884183063
234,184,4,889655435
245,93,2,884923505
53,741,5,880934806
62,761,3,875747688
10,731,3,891904596
91,167,4,875653723
306,173,4,879283480
302,199,4,879468459
255,848,2,882164603
71,53,3,880036854
163,405,2,889402389
116,149,4,880125101
192,868,3,889127811
93,183,2,891720862
280,337,2,881200457
129,108,3,874953794
93,719,1,891723593
181,844,3,885613067
128,872,1,883245452
253,228,4,886474580
63,380,4,879365491
150,175,2,879524293
192,878,3,889123257
275,921,4,889174849
275,56,3,874787526
233,186,4,892079140
180,305,1,878962006
292,248,3,888905229
263,720,5,886123656
196,345,3,891409070
275,141,3,874792945
307,426,4,887736584
220,942,4,875246759
130,125,4,883681514
267,823,2,876518557
197,57,3,884208173
229,679,4,880484286
180,740,1,878962918
233,447,3,892335501
192,940,4,889124890
125,904,2,887855283
243,264,4,880606634
156,24,3,886890787
304,70,3,886323684
118,381,5,874781742
230,180,4,888605273
279,507,3,891700453
287,131,3,886374129
300,32,4,882078228
71,698,3,880036783
307,54,3,887738760
58,741,3,888203053
93,743,4,891721462
129,641,4,875216933
25,1014,3,891352136
81,507,2,884714249
61,11,4,879373613
275,39,3,874791871
180,1014,1,878963121
151,300,3,880147407
177,844,4,882824291
216,596,4,889070087
78,302,4,891271203
137,483,4,879024127
268,197,4,891447062
306,93,3,877122695
120,739,3,891390544
268,21,1,891448072
229,741,5,880485043
238,1098,5,889179253
244,1027,5,888513447
294,960,5,879519556
270,1027,2,885848102
293,930,3,889242857
81,716,1,884714492
268,233,1,891449406
5,97,5,883600680
242,1038,4,879988184
297,180,4,884125629
281,324,1,881703044
77,322,1,879633567
117,199,5,875384647
282,1113,5,879297545
170,291,4,891034835
69,216,4,884151119
244,180,4,888513664
106,332,3,891264267
245,560,1,884923445
12,900,1,883670672
275,69,4,874790826
243,16,2,880607205
188,55,5,893265263
225,241,5,883888671
61,1015,4,879373008
275,416,4,874792907
213,477,4,891544052
305,234,4,876504354
279,630,5,891700751
41,273,5,881105817
0,201,5,875072442
12,808,4,882397582
172,288,4,877556988
14,748,1,879455311
184,22,4,883524249
243,380,4,880604077
149,292,4,878746946
6,496,4,891352134
177,741,3,882823833
94,1216,3,880572658
96,221,5,884238887
108,126,2,880563471
116,267,5,880124306
268,704,2,891448850
129,1245,3,876252497
263,654,4,886123530
206,12,3,875506839
41,587,5,881108147
245,408,2,884923372
86,366,4,879876702
100,303,3,877135677
255,126,4,882164406
91,793,3,875654798
180,761,2,878963418
212,234,1,878955115
91,738,2,876175582
245,664,4,884922831
273,844,5,878945579
187,691,5,875072583
17,85,4,880129731
235,631,3,890116254
192,406,4,889127921
143,708,4,888105940
21,127,5,878887983
310,431,4,884365485
275,187,4,874792547
71,865,4,880035887
298,133,4,878192311
0,170,5,889751711
307,294,3,887741461
164,215,4,879525778
180,120,4,878962623
199,10,5,884129542
233,625,4,892336358
243,706,4,880606243
207,215,5,883108324
262,95,4,891298336
133,322,4,891732335
1,291,4,888550774
287,592,2,886892127
48,301,4,888065432
285,152,5,877531406
204,303,3,888284313
21,79,4,878887227
233,317,4,892078890
222,327,3,891548959
14,24,3,879456204
267,146,4,876514002
93,1219,3,891722678
273,404,4,878945840
6,491,5,891352010
267,216,2,875744501
15,54,5,877717956
163,619,3,889402298
289,160,4,880474293
91,514,4,875640800
238,1069,5,889179032
247,233,4,884534968
233,9,3,891227851
279,1048,2,891702486
307,186,5,887738760
275,63,5,874787441
191,947,3,881368302
121,508,4,879270511
84,587,3,880838306
261,930,2,879790874
200,271,3,886013700
180,869,2,878962623
294,738,4,879518319
262,567,4,891299387
200,1099,4,884112800
92,819,3,888705966
158,1027,5,880557539
157,664,2,880134532
292,422,3,888906070
81,596,3,878768882
275,180,5,874786488
12,822,5,882397833
216,1,3,889069782
82,659,4,880308256
188,19,5,893264466
145,1021,5,891458193
266,120,3,878970681
125,293,3,887855087
180,1059,1,878962675
124,79,4,892838865
42,119,4,884029430
12,779,1,882142057
252,258,2,891628883
41,43,3,881108548
290,685,5,874835165
267,20,3,875742822
261,27,3,879792220
233,80,3,892334680
28,244,3,882820803
235,56,5,890116575
155,660,4,888185947
231,51,5,888550130
167,865,5,884287927
36,287,4,880915258
140,244,3,884584426
234,229,4,889655162
101,69,3,888803537
76,171,3,884752562
185,565,5,879023663
43,659,5,878347915
48,1002,2,888068651
61,67,1,879374969
177,432,4,882827834
84,50,2,879454782
76,473,5,884732407
57,1098,2,892243079
196,687,1,891409564
285,98,4,878141681
180,1287,1,878962349
294,189,4,879517062
223,68,4,888082495
271,316,4,879454977
220,1009,3,875246662
65,876,1,883601089
206,317,5,877124871
233,486,3,892079237
6,647,5,891351653
86,81,5,879875774
194,1051,1,877835102
43,448,5,883613334
305,286,4,876504442
193,171,3,879521474
93,61,3,891722933
166,658,4,892738277
107,99,4,879879720
229,303,5,880484286
53,301,4,880928519
180,695,2,878962997
285,356,4,877531537
13,268,4,892242403
310,178,2,884365357
91,120,5,875640679
243,549,1,880602264
64,805,4,879216529
36,539,2,880916070
43,442,5,878348289
243,182,4,880606043
0,264,4,878542441
269,24,5,876954456
298,386,2,889502756
93,571,3,891723883
285,745,4,877533058
238,271,5,889181247
253,120,3,886472369
61,664,2,879376483
177,384,4,882826982
193,22,4,879522819
267,954,3,875745160
187,142,5,875072674
275,293,4,874786366
157,1097,4,880135069
206,844,3,881681663
160,47,1,891170745
304,653,4,886323937
46,323,3,879439078
63,735,4,889739212
190,750,3,891560753
6,377,5,891353011
58,91,5,888204997
68,267,5,882027109
57,8,4,884304328
193,151,3,879549996
6,199,5,891353543
112,125,5,875076827
172,327,5,877557028
94,232,4,879196354
15,193,5,877720733
58,322,4,888206809
310,653,3,884365075
42,202,4,883955224
78,49,4,891271545
124,189,5,892836309
283,321,3,885329671
302,160,5,879468547
253,377,3,886474396
254,1033,1,883217030
103,300,2,888442275
5,462,4,883601713
41,624,3,881108873
253,356,3,886472466
108,474,1,880563641
229,1443,2,880485726
5,300,2,883600406
35,747,4,882157285
255,442,3,882164727
103,284,4,888465201
110,300,4,891680028
17,407,5,880129628
24,221,4,885852817
269,97,5,876955868
67,236,5,876974133
82,214,4,880307940
5,257,2,883268278
88,215,5,879459859
304,511,4,886323525
183,411,2,889912691
285,174,5,877532470
255,85,5,882165103
220,47,5,875245462
139,331,3,879013617
200,202,5,884114471
149,180,5,878746685
125,244,3,887854726
19,207,2,879669401
143,741,4,888104122
180,929,1,878963275
108,565,4,880578814
84,1064,3,879455021
212,132,3,878955973
222,10,3,891550649
214,420,4,891435704
173,936,5,886432989
67,741,1,876974198
267,582,4,876513830
159,461,4,876858346
194,272,4,878019342
223,177,4,888082468
98,1015,5,885678724
1,250,5,888552084
71,567,4,880037203
84,227,3,882813248
82,280,5,880307072
91,830,2,886443708
6,542,3,891351772
86,400,2,879876813
286,925,4,875334340
0,154,2,878542201
233,631,2,892079538
23,63,5,875322758
6,553,3,891354639
81,55,3,878769410
160,317,3,891170824
195,392,4,881251863
81,476,3,876311344
6,471,2,891353357
255,760,4,882164644
225,55,4,883889102
307,1285,3,887738151
15,7,5,877722736
179,201,3,877128388
144,55,5,875271896
287,304,4,886372527
83,741,3,883450643
43,643,3,878347818
16,12,3,885272654
312,116,4,891015319
147,0,4,877019411
238,490,5,889181015
184,286,5,883526288
296,88,4,875239125
185,249,1,879023607
72,205,3,888625754
103,755,2,888465739
93,215,3,885870665
238,193,5,889178833
196,510,5,891409839
279,0,4,891700426
0,116,3,874965739
223,582,1,888103729
302,396,1,879543831
197,257,4,884204501
238,512,5,889178887
5,68,3,883601277
84,641,4,882995615
109,37,3,886988574
183,521,3,889908462
98,872,1,885678436
12,417,2,882398763
200,517,4,884112201
12,857,1,882397068
213,130,3,891544465
295,227,4,884197264
216,181,2,889070109
84,432,3,879828720
12,71,4,882141727
193,76,3,879527421
207,662,5,883108476
108,177,3,880572950
229,171,4,880484523
58,484,2,888204466
312,477,3,891014373
69,1132,3,884151344
61,181,5,879375169
197,233,3,884207833
64,124,4,879217509
173,659,5,886514261
129,1247,3,880396702
99,353,2,891375260
310,97,5,884364502
194,750,4,883295500
129,104,4,876251160
268,251,1,891456350
285,72,5,877532965
6,622,3,891354217
238,8,5,889180446
95,86,4,884403531
296,72,2,875239691
248,238,3,879572284
93,859,2,891723706
83,120,4,883452307
290,1177,4,875086354
124,381,1,892836623
69,398,4,884068521
310,8,4,884963365
300,522,4,882076146
151,684,5,880149074
243,171,4,880605665
52,280,4,879443288
197,117,2,884206513
243,789,4,880608037
25,124,4,891371676
150,12,3,879542688
123,495,1,890286933
23,190,5,875323003
306,633,3,879283385
233,240,2,892335042
292,136,3,888904653
200,431,3,884111312
12,180,5,882140354
206,67,2,877125350
1,49,5,888552084
312,565,4,891016220
143,124,4,888104191
187,442,4,875074329
275,323,4,874786419
144,973,1,882182634
71,233,4,880037418
82,384,4,887665549
180,618,3,878963086
108,401,4,880581344
206,106,3,876198301
13,212,5,890881557
148,318,2,883512658
56,78,5,883698495
229,962,5,880484370
175,874,4,886047442
252,96,4,891628501
283,268,4,885328991
105,525,4,881452685
120,179,3,891388286
61,85,2,879374640
290,417,4,875086920
83,1032,4,883452711
292,379,2,888907527
206,57,3,875991047
193,186,4,879520813
108,96,3,880578711
296,274,5,874954260
180,333,1,878961749
77,254,4,879633745
307,58,4,887737647
296,233,3,875239018
86,584,4,879877008
249,203,2,878091682
185,147,4,891719774
311,691,4,891699426
90,682,3,891438351
290,375,3,875086534
174,126,5,877107640
144,736,2,875272833
6,643,5,891351685
275,418,5,874792907
82,209,5,880307751
101,523,3,888803537
152,173,1,881371140
61,301,3,879371909
48,994,3,888065577
267,297,3,875742647
206,553,2,877822854
312,615,5,891015049
285,43,3,877532173
275,473,5,889174904
61,58,4,879373821
253,218,1,886475980
82,96,4,880308690
15,177,5,877719333
296,232,2,875239914
84,24,2,879452769
41,97,4,881106711
302,392,4,879484981
273,49,5,878944679
103,298,3,888442436
93,791,4,885873006
292,707,3,888907527
247,588,4,884534968
17,949,3,880130764
216,26,1,889070011
200,147,1,884140751
295,221,5,884196640
6,661,3,892133739
195,380,4,881251728
68,426,3,882145465
71,195,4,880036747
255,471,4,882152471
150,746,3,879524564
6,170,3,891351287
285,84,5,877533224
171,219,4,875537441
307,515,4,887736743
307,435,4,887739257
58,234,1,888203658
63,1062,3,889739539
144,755,2,885557506
219,297,4,881198966
284,268,4,890595313
206,64,3,878104594
197,657,3,884208173
219,332,3,881197771
209,69,4,887730589
180,13,1,878962392
157,127,2,880134296
142,681,3,888407741
198,220,4,883782854
222,1149,2,891549841
296,24,4,874954497
275,77,4,877934828
298,846,4,877877649
292,324,2,888904353
300,137,2,882079446
0,46,4,875072125
95,672,4,884402860
290,1015,4,874833827
6,450,5,891353892
5,516,4,883602212
201,282,3,879727153
213,116,4,891543241
183,601,4,889909691
276,256,3,879543487
193,211,1,879524216
94,67,4,879196231
5,22,4,883601365
37,572,1,892433660
312,435,4,891029877
261,616,3,879793715
129,568,3,880396494
180,1331,1,878962278
261,173,3,879791948
205,301,5,888180227
75,60,4,875028123
150,702,4,879542460
313,27,5,877888346
12,146,3,882397502
43,257,4,878340824
302,417,4,879483510
15,88,2,877717833
269,557,5,876954927
247,116,5,884535433
124,317,5,879454309
137,522,5,879024043
267,385,2,875743978
290,14,5,874833668
233,146,3,892335372
238,95,5,889178798
14,330,3,879455166
93,154,2,891723807
135,88,4,882848925
222,422,3,891550684
81,193,4,878770027
144,354,3,888396967
178,338,1,892151366
177,198,4,882826306
306,948,4,877123315
22,257,5,876785704
307,173,4,887736696
184,113,4,883524320
187,236,3,875073648
117,653,5,875385007
245,720,4,884921794
233,97,4,892078567
193,238,3,879522917
93,23,4,885873423
121,377,4,879270769
311,99,4,891698613
261,63,5,879793022
153,241,3,879138235
222,762,3,891550067
98,402,4,885680374
82,42,4,880308690
173,401,5,886513729
255,486,5,882164231
58,176,4,888204349
243,52,3,880607489
249,195,4,878091818
42,39,3,883956468
284,149,5,890595636
41,952,2,881108815
96,669,5,884239744
121,509,4,879270327
60,322,3,891206450
3,263,3,892004275
303,258,1,884967253
36,402,5,880915942
48,67,1,888069513
302,1097,4,879467959
164,371,5,879525987
175,323,5,886047292
2,334,1,889237269
43,14,4,878341343
28,188,4,882821942
93,173,4,885870231
129,948,3,876251944
116,180,5,880124648
302,778,1,879543418
18,434,5,885412840
157,23,4,880134261
261,222,3,879791816
180,1333,1,878962240
213,136,4,891543227
187,95,5,875073128
57,172,5,884305353
243,153,5,880606385
133,878,4,891732393
297,624,4,884183406
253,229,4,886472400
229,137,3,880485197
150,834,5,879524199
180,1326,1,878963305
144,1247,3,875272195
199,587,5,884128499
247,256,3,884535840
296,431,4,875239658
311,132,5,891699296
150,11,5,879524368
109,567,3,886988449
304,482,5,886323068
140,257,5,884584338
43,239,4,878346997
185,262,3,879023571
213,212,4,891544414
103,286,2,888465347
311,152,2,891699491
0,221,4,878873388
205,322,1,888179833
229,418,4,880484587
93,650,5,891725332
204,315,4,888284710
13,173,5,890881294
275,1080,3,880913705
82,928,3,880307140
267,579,3,875309344
111,330,4,884992603
295,428,5,884197330
17,201,3,880130515
12,867,5,882139901
86,209,5,879875734
180,327,3,878961227
252,745,3,891628630
233,227,3,892079190
298,1046,2,877880041
65,0,3,883601324
289,207,3,880475245
78,1160,2,891271697
263,447,2,886122031
3,302,5,892002352
143,830,3,888104805
137,516,4,879024279
63,432,2,889740286
275,356,5,874787526
61,432,5,879375588
238,474,5,889178689
292,165,3,888905520
129,233,5,875216932
263,69,4,886123596
207,196,5,883108797
23,762,5,875322875
2,244,1,889237247
100,595,3,877136564
161,1018,4,877636556
222,907,1,891548802
98,245,3,888469392
238,429,3,889180338
159,159,5,876862078
302,1159,2,879544629
53,675,5,880935294
43,506,3,878347392
163,929,4,889402340
298,239,2,877878414
27,216,3,881961671
304,78,3,886324276
17,728,3,880131236
81,342,1,884713755
108,1011,4,880564570
206,24,4,876079113
108,0,4,880563619
14,221,3,879455730
57,708,5,884304812
302,692,4,879466771
151,110,5,880148782
193,159,2,879551380
91,240,3,875655961
76,90,3,884752924
243,661,3,880606533
130,220,3,883681561
196,301,3,891409070
226,49,4,879035347
84,281,3,879829618
294,71,4,879518714
180,0,3,878962392
276,254,4,879544145
0,252,5,874965970
17,181,4,880130640
275,567,4,882659211
86,176,5,879875940
176,68,1,880131088
212,12,4,878955139
124,133,5,879454532
290,427,5,874871766
287,271,5,889225463
206,1349,2,877878772
270,55,3,885848559
273,747,5,878944406
69,418,5,884065035
310,558,2,884366187
150,918,5,879524368
198,267,5,883782509
200,208,3,884112801
98,273,1,885679157
58,76,4,888206254
37,160,5,892432062
103,299,3,888442275
297,1345,3,884126061
179,1118,3,877128156
6,673,2,891352659
120,13,5,891390014
267,1040,1,875743735
251,276,4,891456797
302,410,4,879483802
209,526,5,887736232
311,572,5,891712535
307,214,3,887737483
233,1396,4,892334976
116,14,5,880125887
245,238,3,884921380
63,515,5,889737376
84,186,5,879454235
238,80,3,889179808
58,53,4,888205921
255,219,3,882151690
12,194,3,881515296
143,152,5,888105823
99,267,3,891374982
209,273,5,887730676
93,470,4,891721642
12,806,1,886304229
124,656,3,892836422
64,1141,4,879217349
0,112,5,878542738
75,174,4,875028853
293,507,4,877819532
293,929,3,889242704
120,116,1,891388600
84,12,3,879452866
302,425,3,879542535
211,179,1,879303974
5,491,5,883601089
180,239,1,878963122
302,1108,4,879467936
183,190,4,889908716
309,115,5,879436104
312,21,3,891014870
313,1149,4,877887002
12,120,5,882397503
42,4,4,875981421
57,213,2,884305296
214,163,3,891436633
61,287,2,879371909
279,126,5,891702544
160,897,3,891170191
10,722,5,891904637
93,217,3,891721851
34,242,2,875459046
310,565,4,884366112
47,679,3,879434330
84,603,4,882995132
287,526,3,886373565
183,513,5,889908497
150,928,3,879543457
10,37,3,891905936
103,1015,1,888466002
105,581,4,881451199
180,1009,1,878962774
36,116,4,880915674
275,844,4,874786807
21,257,5,878886261
69,81,4,884068075
307,94,4,887737130
269,777,5,876955711
242,207,4,879989134
80,279,4,876534214
292,411,1,888905377
199,477,5,884128788
12,307,3,881514726
115,249,4,876452606
294,171,4,879516986
62,1006,5,875747368
294,234,4,879517943
103,1009,1,888465554
268,1164,1,891446904
159,429,5,876861799
236,190,4,879376773
286,251,1,875334361
289,131,3,880473993
223,677,3,888082277
144,763,2,888398257
276,1010,3,879543697
64,99,3,879217558
271,1100,5,879454977
115,254,3,876452524
183,85,5,889908694
284,150,5,890595636
71,27,4,880036824
270,186,5,885848343
93,210,5,891721142
245,424,5,884921918
114,7,5,881171982
12,395,3,882141727
128,330,2,883244737
256,1259,2,880496892
94,0,5,879197329
146,903,5,885594015
150,57,4,879524849
310,385,3,884365747
104,267,4,889214268
157,509,3,880134296
262,415,5,891299697
93,1047,4,891722678
199,290,3,891825292
144,21,5,875273021
70,88,5,880864462
181,68,5,876435435
192,626,4,889126972
213,301,4,892668197
150,484,5,879525002
101,321,3,883277645
233,570,2,892318158
248,929,2,879640585
194,327,4,884420059
108,257,5,880562908
281,287,4,879949367
116,757,2,881011217
22,380,4,874787350
111,326,1,884992535
302,144,1,879543573
251,299,4,891448664
281,326,5,879949417
303,236,5,884968415
289,567,3,880474716
27,78,4,881961003
167,1277,3,884287560
264,470,4,875320302
17,112,5,880129628
233,1185,4,892335707
86,195,5,879877681
25,684,3,891371676
149,128,4,878746946
160,97,4,891171357
69,209,4,884065854
50,181,3,883498790
91,175,5,875652981
203,215,4,892513864
163,684,5,889402160
56,681,3,883696824
183,206,4,889908903
91,179,5,875653016
42,203,4,883956122
196,299,4,891409422
91,789,3,875907618
293,281,3,877821796
200,746,2,884113635
200,214,2,884140382
192,409,3,889127633
270,704,4,885849052
213,692,3,891544414
72,656,5,888625422
47,308,3,879434132
254,471,1,883216958
269,670,4,876956360
65,6,3,883601355
5,477,4,883602762
100,221,3,877136243
206,1045,4,875509787
143,181,3,888105743
84,82,4,886282959
101,624,3,883748418
157,769,5,880134477
296,587,4,875238579
270,481,5,885848519
129,900,1,884624044
177,275,3,882823978
180,1093,1,878963086
310,142,3,884364812
266,16,4,878971773
200,50,2,884140751
193,646,4,879521531
58,386,3,888206562
0,226,4,876892946
115,750,3,890131577
169,291,5,884103732
109,577,3,886988536
286,346,4,888177040
196,54,3,891409982
37,678,5,892432062
194,1013,4,879673925
315,97,5,880853743
24,24,5,885853415
167,273,4,884287865
102,23,4,880415847
298,587,4,877880852
193,477,3,879521329
286,293,5,875333873
233,581,4,892334883
86,8,4,879877931
180,407,1,878962550
48,46,5,888068715
43,94,4,878347569
134,38,3,879857931
12,65,3,882141485
261,385,3,879795512
6,675,3,891354499
115,941,3,876454090
317,473,4,884495742
140,825,2,884585437
268,12,4,891446662
81,454,4,876311319
41,684,4,881105972
144,1244,5,875271397
183,160,2,889909640
48,624,3,888067031
176,242,1,882142141
312,98,4,891014029
307,847,4,887736925
129,541,3,875801778
129,805,3,875217096
164,287,2,879525673
248,254,3,879571752
48,580,3,888068143
117,474,5,875384793
129,315,4,888211794
103,292,3,888465166
200,1228,3,884140307
118,717,5,874774956
302,93,3,879485318
98,49,5,885679998
305,13,5,876503995
91,708,2,875654590
226,294,5,879035387
93,819,1,891723186
58,1106,4,888206254
29,538,3,885941454
261,820,3,879794887
5,507,3,883599530
