user_id,item_id,rating
708,1187,4
392,840,3
756,287,4
335,737,1
81,513,4
353,1240,4
782,332,4
428,422,4
22,527,4
584,1004,4
353,78,2
212,175,4
926,216,1
542,769,4
388,1203,4
180,975,1
411,201,3
48,46,5
746,69,4
942,467,2
266,558,3
834,287,2
931,55,4
652,126,5
456,221,5
58,105,4
373,163,4
276,273,4
357,642,3
470,101,5
377,384,4
362,4,1
12,325,3
574,482,3
232,256,4
12,318,4
902,180,4
267,402,4
292,842,3
82,976,3
86,221,4
457,529,4
641,383,5
570,461,4
4,387,2
531,78,5
869,474,5
295,31,4
649,673,4
12,826,3
378,525,4
17,951,2
709,263,2
58,950,3
176,244,3
180,839,1
654,1648,3
93,1146,4
359,193,3
795,57,3
536,606,4
81,196,4
523,264,4
61,134,4
772,211,2
623,1113,4
353,709,4
473,355,5
591,143,5
236,237,4
471,225,5
341,380,5
457,846,5
544,28,3
640,513,4
645,891,2
552,523,5
373,618,3
333,524,5
625,287,3
288,221,2
4,49,4
150,704,5
89,217,5
17,213,4
243,277,3
43,379,4
165,287,3
895,577,2
348,712,3
659,79,1
698,404,3
285,954,5
275,589,2
103,755,2
244,150,3
199,569,4
891,213,2
795,48,3
298,284,5
749,269,4
536,646,4
515,901,5
21,229,4
652,1134,2
285,153,4
182,484,5
794,558,2
304,325,2
863,530,5
289,392,3
641,844,5
941,422,5
838,474,5
647,1032,2
845,91,4
180,882,1
660,407,5
312,199,3
177,338,3
275,416,4
359,303,4
797,576,2
664,32,2
935,105,3
302,222,4
746,332,4
268,204,3
233,836,3
386,714,5
918,0,4
556,175,4
456,663,4
584,1343,3
57,212,5
335,152,5
483,152,5
608,257,3
536,59,3
773,306,1
48,267,3
197,221,3
167,180,4
547,641,4
101,87,3
804,630,5
350,688,4
270,78,4
327,68,4
144,354,3
403,341,3
673,126,5
415,1285,5
869,434,3
341,10,5
642,234,4
662,684,4
471,400,4
266,216,4
531,106,5
342,381,3
653,962,4
499,282,2
523,941,4
403,682,4
619,927,5
214,158,3
426,302,5
828,639,3
382,474,2
910,477,5
776,237,4
348,743,2
278,712,3
434,383,3
585,789,3
394,97,5
451,187,4
253,187,3
495,141,2
704,150,3
756,178,4
209,48,3
757,596,2
159,1141,5
14,268,5
404,579,1
487,237,1
191,947,3
891,767,4
869,5,4
785,160,4
553,13,4
773,7,1
879,187,4
504,552,4
285,627,4
478,1443,1
319,183,5
180,1317,1
312,682,3
845,525,4
541,743,2
58,927,4
176,335,2
7,688,4
669,614,3
716,830,3
467,1011,4
478,334,3
415,368,2
593,126,4
47,478,4
560,1014,2
496,0,4
523,181,5
233,1167,2
649,1125,4
115,389,4
705,741,2
654,530,4
861,91,5
935,925,4
660,755,3
388,779,3
715,87,4
485,1271,3
492,410,1
853,712,4
333,222,5
120,741,5
25,741,3
845,424,5
726,992,4
328,10,3
566,433,5
327,1040,3
641,87,5
300,383,5
261,222,3
574,95,5
31,306,2
449,613,4
641,216,2
896,442,5
441,737,3
180,951,1
200,222,4
681,280,3
162,97,4
428,51,4
877,658,4
851,545,4
58,384,4
847,199,2
791,236,3
180,283,2
249,221,4
403,891,2
621,183,5
220,160,3
803,434,3
55,1034,4
748,194,5
300,75,4
832,1018,5
833,345,3
377,54,4
456,367,1
845,719,4
858,367,3
852,293,2
41,95,5
393,88,5
22,379,5
488,879,2
401,180,4
931,153,5
346,698,1
522,49,5
620,1117,3
456,416,4
43,226,4
89,7,5
863,139,3
210,525,4
37,293,5
93,392,3
145,339,4
30,318,4
59,274,4
348,119,3
689,1184,1
449,1443,4
333,1311,4
814,478,4
333,219,3
57,404,2
931,488,4
360,503,4
805,253,3
392,280,4
62,241,3
353,13,4
180,886,1
353,18,5
518,990,2
98,345,4
626,659,4
545,55,5
605,172,5
275,201,4
715,193,5
843,94,4
560,211,3
542,69,4
278,1180,4
915,211,5
797,1539,4
923,55,3
336,14,5
585,218,3
592,467,3
306,312,5
806,171,5
220,183,4
184,180,4
602,379,4
307,478,5
915,232,3
733,110,3
304,297,4
12,802,3
182,561,3
296,221,4
708,49,5
396,7,4
177,61,4
379,178,3
589,110,3
297,7,5
275,172,5
184,268,5
644,434,4
819,288,2
266,91,4
183,180,4
313,35,2
748,649,3
426,873,5
434,1551,3
757,1097,5
384,275,3
290,1082,3
756,1209,2
536,1067,3
775,237,4
698,474,4
681,1092,3
747,215,4
213,22,5
343,227,4
534,654,4
270,175,3
183,450,4
261,734,4
900,404,4
96,185,3
481,312,5
526,174,3
641,1032,3
291,1,4
307,215,3
618,230,4
853,704,4
425,317,5
335,1248,3
313,738,5
658,211,4
654,908,3
55,793,3
693,605,4
118,287,4
13,97,3
404,1444,1
298,18,1
58,182,5
300,664,2
51,1008,5
16,275,4
86,1071,3
781,886,4
565,1064,5
292,503,4
161,293,3
900,497,4
144,590,4
618,322,3
118,244,4
498,1482,1
921,218,1
124,282,5
737,127,4
290,1208,1
624,253,3
416,554,1
328,146,3
607,694,5
229,442,4
267,398,3
523,431,1
880,176,4
805,69,2
432,434,4
108,201,5
861,287,5
912,461,3
882,49,4
72,128,4
17,496,4
824,8,3
415,545,3
271,174,5
93,183,2
143,65,4
623,594,3
444,54,1
716,1010,4
304,183,3
757,87,4
4,422,4
657,256,4
853,221,4
599,232,2
12,616,3
908,260,5
232,191,5
305,1008,4
862,907,1
91,182,4
21,215,4
6,509,5
408,490,2
938,755,5
17,662,4
327,1111,4
639,179,5
342,950,1
513,143,3
609,515,3
424,52,4
592,698,4
12,195,4
641,88,2
527,309,3
710,276,5
6,377,5
426,989,5
14,224,3
173,116,5
864,474,4
882,462,3
486,712,4
864,147,3
210,227,3
592,139,4
888,1187,2
841,271,4
794,654,3
304,962,4
10,267,5
115,354,2
765,68,4
390,186,4
763,221,4
828,704,4
785,87,4
319,0,3
231,920,4
216,52,1
933,152,5
726,116,3
614,288,2
2,345,5
388,159,4
312,161,3
245,384,1
307,498,3
84,1008,2
534,195,4
435,549,4
810,314,4
179,201,3
84,513,5
13,318,1
919,244,2
5,86,4
278,921,3
310,754,4
195,579,2
496,96,4
89,605,5
641,624,3
214,87,3
804,1117,5
20,217,4
768,830,1
647,185,5
553,422,4
124,172,5
621,557,2
565,735,4
842,152,3
158,596,5
922,333,5
523,662,2
233,86,3
71,22,4
10,311,4
513,343,3
217,465,4
428,194,4
550,754,4
157,61,5
323,331,3
812,270,4
497,171,3
69,745,3
415,275,3
915,57,5
620,106,4
298,431,3
866,422,3
51,474,4
576,379,3
585,1206,2
90,126,5
757,513,5
585,230,3
75,1006,4
494,621,2
392,565,3
664,300,4
373,209,4
406,134,3
877,268,4
494,504,5
61,229,2
880,413,5
496,422,3
118,404,4
537,78,4
203,0,2
333,314,4
416,1445,3
416,942,3
95,175,4
888,641,3
187,215,5
415,1146,4
53,301,4
871,844,3
636,846,3
654,738,4
521,207,5
356,1094,3
398,1479,3
801,299,4
767,404,4
219,293,4
454,708,3
312,126,5
221,317,5
816,280,4
881,224,5
706,734,4
805,287,3
552,616,4
300,240,3
898,657,2
444,1590,4
293,507,4
888,596,3
188,504,5
861,1092,5
829,68,5
238,508,5
781,312,5
845,79,4
58,639,5
304,199,3
775,478,4
121,85,5
586,337,4
5,275,2
333,288,3
193,641,2
748,602,5
473,613,4
582,707,5
317,628,4
15,478,5
706,308,2
21,143,5
302,426,4
248,41,5
311,608,3
118,234,5
473,284,5
461,331,5
116,221,5
176,54,3
24,185,4
586,259,4
882,548,4
694,332,2
636,407,5
797,1538,2
617,722,3
765,211,5
715,503,5
168,498,3
847,482,5
24,126,3
369,172,3
137,613,4
196,232,4
829,967,4
473,116,4
808,318,3
708,181,4
20,257,4
558,651,4
718,8,4
937,180,5
748,398,3
1,281,4
474,69,4
266,158,4
715,180,4
221,737,3
825,569,4
692,976,3
285,534,5
168,49,5
336,379,4
89,125,2
726,764,2
290,79,4
325,95,3
523,738,2
536,327,2
164,14,5
112,276,3
11,734,5
324,194,2
473,51,4
918,252,3
0,43,5
654,281,3
803,422,3
654,552,2
554,110,4
48,216,3
300,603,4
275,116,4
42,68,4
197,130,3
270,950,2
536,178,4
386,548,5
415,1228,2
286,951,4
307,237,5
457,662,4
415,490,4
550,764,1
333,901,4
552,1020,2
822,373,1
310,365,5
310,55,5
846,160,2
95,473,4
69,392,4
547,474,4
422,507,4
914,345,2
296,266,3
398,402,3
202,180,5
90,68,5
909,253,1
605,293,2
9,477,5
522,933,4
689,193,4
61,180,4
326,232,3
551,257,4
398,419,3
10,236,4
587,403,3
756,121,1
82,293,3
275,1169,4
795,8,3
372,526,4
42,422,4
533,128,4
625,327,1
129,54,5
486,41,3
181,256,3
177,534,3
619,6,4
895,3,3
238,704,4
193,386,2
594,879,3
812,288,4
890,115,3
292,161,3
434,823,1
339,434,4
746,507,5
343,297,4
14,865,4
302,737,2
352,339,4
458,300,2
886,933,4
715,548,4
452,72,4
410,565,4
373,322,3
115,269,3
388,602,5
921,234,2
353,212,5
779,97,1
561,72,4
262,1019,3
540,209,5
617,965,4
558,659,1
777,143,4
624,215,4
206,977,3
392,796,3
605,467,4
129,1,4
377,279,2
114,49,5
915,1,3
53,826,3
752,293,5
81,68,4
863,293,4
416,1010,3
471,226,5
404,391,5
748,87,4
680,327,3
314,653,5
124,7,4
231,314,5
941,116,4
292,409,2
757,419,3
367,10,4
839,631,3
623,0,4
86,55,4
550,32,5
302,384,4
127,179,5
362,1,4
467,376,2
298,208,3
362,249,1
206,721,3
173,13,5
343,294,3
180,287,4
256,180,5
200,94,3
617,548,2
300,204,4
523,221,2
654,25,3
221,156,4
98,331,3
609,483,3
243,1131,4
654,195,3
568,221,3
941,704,4
832,402,1
91,217,4
404,399,1
663,626,1
882,386,5
767,596,2
451,6,5
638,195,3
714,379,3
270,120,2
231,180,4
0,97,4
618,405,2
408,5,4
740,273,4
917,1265,4
285,72,5
108,293,4
877,126,4
38,301,5
587,722,2
629,69,2
392,25,3
304,484,2
290,120,2
372,379,4
298,1038,4
188,213,1
267,980,1
465,91,4
299,299,4
194,153,3
127,608,4
594,1058,4
615,315,4
607,186,4
425,526,3
42,704,4
915,160,3
311,458,4
715,398,3
755,434,3
217,293,2
428,429,4
792,287,4
392,327,5
278,686,4
338,482,5
101,97,4
261,274,4
649,524,3
659,799,2
536,693,4
773,1090,1
496,241,1
657,717,3
667,271,5
539,180,4
154,287,3
82,844,3
705,49,5
159,58,4
449,1134,4
613,275,4
912,208,2
325,317,5
377,68,3
290,249,4
849,384,5
872,312,5
6,602,4
270,199,5
559,287,4
405,380,3
136,143,5
345,741,4
17,608,4
747,187,4
78,739,4
290,1078,2
621,433,4
384,180,1
342,962,5
835,506,4
456,50,5
800,301,4
180,236,5
508,244,2
604,317,5
902,22,5
377,392,3
388,1450,5
89,169,5
714,181,5
222,410,1
747,152,4
346,179,5
91,1209,1
912,740,4
206,134,2
368,899,4
733,282,5
440,341,4
538,123,4
475,1270,2
117,257,5
404,91,1
377,631,5
360,237,4
492,299,4
101,95,3
513,213,5
617,938,2
94,414,3
930,296,4
500,180,4
444,870,2
282,237,5
293,345,3
458,110,3
876,69,5
240,886,4
456,482,5
91,754,3
373,217,4
497,508,3
351,85,4
140,105,5
893,854,4
294,150,4
891,150,4
333,1197,3
285,461,5
585,28,5
640,482,5
221,53,4
659,105,2
295,256,5
915,191,4
200,1266,3
460,293,3
522,166,4
940,180,5
535,560,3
720,332,3
473,708,5
494,95,4
388,846,4
398,659,3
429,128,5
891,130,4
311,442,4
144,565,5
0,220,5
292,15,2
137,284,4
880,48,5
177,494,4
789,281,4
415,1406,2
708,426,4
869,53,2
652,653,2
647,1028,2
535,377,5
586,354,3
302,94,5
200,684,3
542,191,4
278,237,4
475,172,5
517,474,4
341,31,5
473,1517,3
161,684,3
755,402,2
129,312,5
888,429,4
522,661,4
150,608,4
652,505,2
300,79,3
762,504,4
464,394,1
200,127,2
882,602,4
218,854,5
377,654,4
654,343,4
321,478,5
52,256,4
833,743,4
461,260,2
485,871,5
506,327,5
287,257,4
327,728,4
144,300,4
188,1402,4
723,345,1
343,126,5
338,225,2
893,331,3
681,3,3
560,183,3
536,465,4
632,97,4
756,128,3
360,275,4
386,435,4
362,187,4
726,434,3
942,229,1
286,249,3
109,1,3
333,878,3
290,828,2
837,237,4
244,180,4
94,78,4
96,171,4
506,312,5
116,97,4
81,180,4
654,1225,3
773,218,4
404,575,1
708,4,4
499,1134,3
221,120,3
366,435,4
372,413,3
266,779,4
870,95,5
567,610,3
846,287,4
96,0,4
292,664,2
636,543,3
605,843,4
12,230,3
776,8,5
327,259,2
824,565,5
706,461,4
144,442,3
628,306,5
0,257,5
787,8,4
356,279,5
710,196,4
21,171,4
535,175,3
869,178,4
609,426,5
369,658,4
325,55,2
405,628,3
109,384,3
267,95,5
486,577,3
47,660,5
638,834,4
885,172,5
609,377,5
607,181,4
698,126,3
81,273,3
477,392,4
689,1040,3
84,160,4
882,1170,5
686,244,3
173,1220,5
451,473,3
14,408,3
621,95,5
62,474,4
178,344,1
870,55,5
388,470,4
485,590,4
707,257,5
229,10,4
188,660,4
488,359,5
48,474,4
750,172,4
269,78,4
268,110,1
513,6,5
98,925,3
279,3,3
261,392,2
380,651,5
321,653,5
199,207,5
89,22,5
404,101,1
82,297,4
322,49,5
917,663,4
455,426,4
849,94,5
302,217,4
209,43,3
628,181,5
647,662,1
213,134,3
803,567,4
313,763,3
144,8,2
408,152,4
829,232,3
710,199,4
333,435,3
379,565,3
909,299,4
523,434,4
867,172,4
84,85,4
205,689,2
587,6,3
551,125,4
560,194,3
789,72,4
453,221,3
96,433,4
741,13,5
327,10,3
398,25,2
846,368,1
207,429,4
382,85,5
188,44,3
895,49,5
324,547,3
165,345,1
341,654,4
453,971,2
748,160,3
886,709,5
331,325,5
830,249,5
10,717,5
296,153,5
701,312,5
797,1163,3
439,69,4
91,94,3
550,197,5
12,32,5
523,496,2
326,958,5
158,1189,5
415,297,4
862,335,2
867,264,3
780,257,2
880,191,5
129,1214,2
633,110,4
649,1148,4
263,682,2
514,899,4
718,659,5
559,317,4
215,55,5
545,270,5
681,172,4
108,176,4
704,1034,4
710,50,4
109,657,3
192,279,4
893,697,4
344,10,4
404,719,1
937,219,4
822,658,4
275,3,4
404,1206,1
931,835,5
258,927,4
795,237,3
591,327,1
84,332,1
341,148,5
325,402,3
320,606,4
12,437,1
879,123,5
795,428,4
850,1058,3
420,126,4
404,639,1
880,567,4
891,96,5
893,461,4
221,49,4
63,434,4
378,51,4
550,183,1
436,582,1
298,128,4
314,381,4
297,260,4
716,327,4
142,293,3
534,7,4
803,767,3
238,303,1
920,602,3
377,69,4
306,1021,4
931,76,2
428,602,4
333,627,4
506,244,5
98,347,4
314,300,2
101,442,3
494,379,3
718,6,2
428,0,3
474,49,5
6,555,3
384,738,1
311,610,5
888,532,3
893,51,4
233,1171,3
517,236,4
252,55,3
40,134,4
449,901,4
157,567,4
168,299,5
520,180,4
895,467,2
870,3,3
609,605,5
697,482,3
94,174,5
652,683,5
487,259,2
507,1134,3
338,402,3
746,431,5
596,126,4
338,73,4
243,166,3
129,889,4
505,403,5
215,68,5
112,322,4
238,113,3
936,49,5
480,649,3
642,52,4
602,61,2
428,431,4
503,391,5
638,1162,1
791,741,3
346,543,4
708,128,2
233,485,3
302,1181,2
899,863,2
91,401,3
591,147,2
487,322,1
307,87,4
415,478,5
59,211,5
649,388,3
114,627,5
882,954,5
355,330,3
200,799,2
704,683,3
84,41,3
661,5,5
117,217,5
319,65,4
200,196,4
341,237,4
392,596,3
302,947,2
832,979,3
275,802,2
670,442,3
129,771,4
15,134,4
459,274,3
283,257,4
307,512,3
58,1064,5
94,449,2
394,20,3
486,293,4
75,317,3
30,191,4
375,706,4
121,791,3
405,595,3
319,277,3
921,431,5
113,194,4
6,664,4
278,253,3
365,55,5
12,667,1
81,454,4
397,483,4
54,684,1
267,505,4
737,209,5
255,830,4
592,69,5
469,873,3
6,582,2
762,209,3
12,156,3
590,507,4
408,704,2
5,302,3
186,299,4
896,72,3
485,256,3
400,314,4
15,938,4
188,791,5
404,1518,2
42,293,5
720,160,5
392,621,4
196,264,5
566,674,4
130,812,3
380,478,5
323,1032,4
918,69,4
28,293,4
798,306,3
845,229,3
865,271,2
200,895,3
620,560,4
473,835,3
326,194,4
353,752,5
663,662,4
244,20,3
692,158,4
882,1225,3
649,494,3
565,507,4
797,1022,3
380,215,5
15,98,5
520,89,2
913,1354,1
681,672,3
748,327,4
607,506,3
880,400,1
42,685,3
406,1159,1
760,180,5
187,75,4
309,13,5
333,41,4
460,8,5
471,757,1
544,490,3
143,325,4
47,653,5
415,1263,4
8,506,4
654,644,3
918,300,3
853,619,2
297,293,3
112,115,3
939,1136,3
498,317,5
307,183,4
